codigo_municipio,codigo_orgao,codigo_unidade,codigo_funcao,codigo_subfuncao,codigo_programa,codigo_elemento_despesa,modalidade_empenho,valor_empenhado,tipo_processo_licitatorio,estado_empenho,codigo_tipo_negociante,situacao_favorecido
87,5,2,12,361,231,1,1,1800.0,0,1,2,0
87,5,2,12,361,231,1,1,2100.0,0,1,2,0
87,5,2,12,361,231,1,1,200.0,0,1,2,0
87,5,2,12,361,231,1,1,350.0,0,1,2,0
87,5,2,12,361,231,1,1,680.0,0,1,2,0
87,5,2,12,361,231,2,1,5000.0,0,1,1,2
87,5,2,12,361,231,5,1,1248.0,0,1,1,1
87,5,2,12,361,231,5,1,435.0,0,1,1,1
87,5,2,12,361,231,5,1,285.0,0,1,1,1
87,5,2,12,361,231,1,1,1895.0,0,1,2,0
87,5,2,12,361,231,1,1,470.0,0,1,2,0
87,5,2,12,361,231,1,1,1100.0,0,1,2,0
87,5,2,12,361,231,2,1,3700.0,0,1,1,1
87,5,2,12,361,231,1,1,500.0,0,1,2,0
87,5,2,12,361,231,1,1,400.0,0,1,2,0
87,5,2,12,361,231,1,1,950.0,0,1,2,0
87,5,2,12,361,231,1,1,625.0,0,1,2,0
87,5,2,12,361,231,1,1,6000.0,0,1,2,0
87,5,2,12,361,231,1,1,1700.0,0,1,2,0
87,5,2,12,361,231,1,2,7800.0,0,1,2,0
87,5,2,12,361,231,1,1,3200.0,0,1,2,0
87,5,2,12,361,231,5,1,7600.0,0,1,1,1
87,5,2,12,361,231,5,1,3205.7,0,1,1,1
87,5,2,12,365,401,1,1,750.0,0,1,2,0
87,5,2,12,361,231,2,1,7500.0,0,1,1,1
87,5,2,12,361,231,5,1,439.15,0,1,1,1
87,5,2,12,361,231,5,1,408.39,0,0,1,1
87,5,2,12,361,232,16,1,26777.28,1,1,1,2
87,5,2,12,361,232,16,2,35039.53,1,1,1,2
87,5,2,12,361,231,4,1,49.37,0,1,1,1
87,5,2,12,361,231,5,1,531.0,0,1,1,1
87,5,2,12,361,231,5,1,5172.12,0,0,1,1
87,5,2,12,361,231,4,0,222.33,0,1,1,1
87,5,2,12,361,231,4,1,21003.79,0,1,1,1
87,5,2,12,361,231,4,1,2552.84,0,1,1,1
87,5,2,12,361,231,9,1,60.0,0,1,7,0
87,5,2,12,361,232,16,2,16426.49,1,1,1,2
87,5,2,12,361,232,16,2,39175.72,1,1,1,2
87,5,2,12,361,232,16,2,73801.61,1,1,1,2
87,5,2,12,361,231,5,2,102000.0,1,0,1,1
87,5,2,12,361,231,5,2,551300.0,1,0,1,1
87,5,2,12,361,231,5,1,480.0,0,1,1,1
87,5,2,12,361,231,1,1,850.0,0,1,2,0
87,5,2,12,361,232,16,2,67856.55,1,1,1,2
87,5,2,12,361,232,16,2,29286.41,1,1,1,2
87,5,2,12,361,231,1,1,210.0,0,1,2,0
87,5,2,12,361,231,1,1,3670.0,0,1,2,0
87,5,2,12,361,231,1,1,1500.0,0,1,2,0
87,5,2,12,361,231,1,1,4550.0,0,1,2,0
87,5,2,12,361,231,1,1,1560.0,0,1,2,0
87,5,2,12,361,231,1,1,600.0,0,1,2,0
87,5,2,12,361,231,1,1,1560.0,0,1,2,0
87,5,2,12,361,231,2,2,138000.0,1,1,1,1
87,5,2,12,361,231,1,1,400.0,0,1,2,0
87,5,2,12,361,231,1,1,2120.0,0,1,2,0
87,5,2,12,361,231,1,1,625.0,0,1,2,0
87,5,2,12,361,231,4,1,575.34,0,1,1,1
87,5,2,12,361,231,2,2,8400.0,0,1,1,1
87,5,2,12,361,231,1,1,420.0,0,1,2,0
87,5,2,12,361,231,1,1,1735.0,0,1,2,0
87,5,2,12,361,231,5,2,604400.0,1,0,1,1
87,5,2,12,361,231,5,2,102000.0,1,1,1,1
87,5,2,12,361,231,0,0,2500000.0,0,0,6,0
87,5,2,12,361,403,0,0,8150000.0,0,0,6,0
87,5,2,12,365,401,0,0,1000000.0,0,0,6,0
87,5,2,12,361,231,4,1,1050.0,0,1,2,0
87,5,2,12,361,231,1,1,335.0,0,1,2,0
87,5,2,12,361,231,4,1,700.0,0,1,2,0
87,5,2,12,361,231,4,1,350.0,0,1,2,0
87,5,2,12,361,231,1,1,400.0,0,1,2,0
87,5,2,12,361,231,1,1,1400.0,0,1,2,0
87,5,2,12,361,231,1,1,1400.0,0,1,2,0
87,5,2,12,361,231,1,1,1900.0,0,1,2,0
87,5,2,12,361,231,1,1,1160.0,0,1,2,0
87,5,2,12,361,231,1,1,800.0,0,1,2,0
87,5,2,12,361,231,4,1,1299.07,0,1,1,1
87,5,2,12,361,231,4,1,24386.39,0,1,1,1
87,5,2,12,361,231,4,1,10957.84,0,1,1,1
87,5,2,12,361,231,1,1,2000.0,0,1,2,0
87,5,2,12,361,231,1,1,440.0,0,1,2,0
87,5,2,12,361,231,1,1,150.0,0,1,2,0
87,5,2,12,361,231,4,1,3300.0,0,1,1,1
87,5,2,12,361,231,4,1,1070.0,0,1,1,1
87,5,2,12,361,231,4,1,1325.8,0,1,1,1
87,5,2,12,361,231,4,1,224.95,0,1,1,1
87,5,2,12,361,231,1,1,800.0,0,1,2,0
87,5,2,12,361,231,1,1,416.0,0,1,2,0
87,5,2,12,361,231,1,1,1100.0,0,1,2,0
87,5,2,12,361,231,5,1,550.0,0,1,1,1
87,5,2,12,361,231,5,1,250.0,0,1,1,1
87,5,2,12,361,231,1,1,2100.0,0,1,2,0
87,5,2,12,361,231,4,1,350.0,0,1,2,0
87,5,2,12,361,231,1,1,350.0,0,1,2,0
87,5,2,12,361,231,1,1,2450.0,0,1,2,0
87,5,2,12,361,231,1,1,800.0,0,1,2,0
87,5,2,12,361,231,5,1,3237.0,0,1,1,1
87,5,2,12,361,231,1,1,700.0,0,1,2,0
87,5,2,12,361,231,1,1,1000.0,0,1,2,0
87,5,2,12,361,231,5,1,1898.0,0,1,1,1
87,5,2,12,361,231,1,1,6987.0,0,1,2,0
87,5,2,12,361,231,2,1,850.0,0,1,1,1
87,5,2,12,361,231,1,1,830.0,0,1,2,0
87,5,2,12,361,403,3,0,1500000.0,0,0,1,1
87,5,2,12,361,231,5,1,1930.0,0,1,1,1
87,5,2,12,361,231,1,1,350.0,0,1,2,0
87,5,2,12,361,231,1,1,700.0,0,1,2,0
87,5,2,12,361,231,1,1,315.0,0,1,2,0
87,5,2,12,361,231,5,1,450.0,0,1,1,1
87,5,2,12,361,231,1,1,750.0,0,1,2,0
87,5,2,12,361,231,1,1,700.0,0,1,2,0
87,5,2,12,361,231,1,1,350.0,0,1,2,0
87,5,2,12,361,231,1,1,700.0,0,1,2,0
87,5,2,12,361,231,1,1,1050.0,0,1,2,0
87,5,2,12,361,231,1,1,500.0,0,1,2,0
87,5,2,12,361,231,1,1,350.0,0,1,2,0
87,5,2,12,361,231,5,1,1863.0,0,1,1,1
87,5,2,12,361,231,1,1,10020.0,0,1,2,0
87,5,2,12,361,231,2,1,800.0,0,1,1,1
87,5,2,12,361,231,2,1,400.0,0,1,1,1
87,5,2,12,361,231,5,1,2720.0,0,1,1,1
87,5,2,12,361,231,5,1,2580.0,0,1,1,1
87,5,2,12,361,231,1,1,350.0,0,1,2,0
87,5,2,12,361,231,2,0,2000.0,0,1,1,1
87,5,2,12,361,231,2,1,1620.0,0,1,1,1
87,5,2,12,361,231,11,1,1350.0,0,1,1,1
87,5,2,12,361,231,1,1,2325.0,0,1,2,0
87,5,2,12,361,231,4,1,3200.0,0,1,1,1
87,5,2,12,361,231,2,2,12800.0,1,1,1,1
87,5,2,12,361,231,2,0,20000.0,0,1,1,1
87,5,2,12,361,231,2,0,3000.0,0,0,1,1
87,5,2,12,361,231,2,0,2000.0,0,1,1,1
87,5,2,12,361,231,1,1,662.0,0,1,2,0
87,5,2,12,361,231,5,1,4121.5,0,1,1,1
87,5,2,12,361,231,1,2,2080.0,0,1,2,0
87,5,2,12,361,231,1,1,3080.0,0,1,2,0
87,5,2,12,361,231,1,1,1250.0,0,1,2,0
87,5,2,12,361,231,1,1,1430.0,0,1,2,0
87,5,2,12,361,231,1,1,1200.0,0,1,2,0
87,5,2,12,361,231,2,1,5000.0,0,1,1,1
87,5,2,12,361,231,5,1,866.0,0,1,1,1
87,5,2,12,361,231,2,1,3000.0,0,1,1,1
87,5,2,12,361,231,5,1,2175.0,0,1,1,1
87,5,1,12,122,52,1,1,480.0,0,1,2,0
87,5,1,12,122,52,1,1,1520.0,0,1,2,0
87,5,1,12,122,52,1,1,2100.0,0,1,2,0
87,5,1,12,122,52,1,1,2080.0,0,1,2,0
87,5,1,12,122,52,1,1,500.0,0,1,2,0
87,5,1,12,122,52,1,1,700.0,0,1,2,0
87,5,1,12,122,52,1,1,605.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,122,52,1,1,270.0,0,1,2,0
87,5,1,12,122,52,1,1,120.0,0,1,2,0
87,5,1,12,122,52,1,1,3110.0,0,1,2,0
87,5,1,13,392,307,1,1,2755.0,0,1,2,0
87,5,1,12,122,52,1,1,2100.0,0,1,2,0
87,5,1,12,122,52,5,2,97600.0,1,0,1,1
87,5,1,12,122,52,5,2,156500.0,1,0,1,1
87,5,1,12,122,52,5,2,4250.0,1,1,1,1
87,5,1,12,122,52,0,0,13000.0,0,0,6,0
87,5,1,12,122,52,1,2,16000.0,0,1,2,0
87,5,1,13,392,307,1,1,2700.0,0,1,2,0
87,5,1,12,122,52,5,2,17112.0,0,1,1,1
87,5,1,12,122,52,1,1,1950.0,0,1,2,0
87,5,1,12,122,52,2,0,8000.0,0,0,1,3
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,400.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,400.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,400.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,400.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,366,451,1,1,400.0,0,1,2,0
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,122,52,1,1,2110.0,0,1,2,0
87,5,1,12,122,52,2,2,48400.0,1,1,1,1
87,5,1,12,122,52,1,1,315.0,0,1,2,0
87,5,1,12,122,52,1,1,2330.0,0,1,2,0
87,5,1,12,122,52,1,1,5278.0,0,1,2,0
87,5,1,12,122,52,1,1,2800.0,0,1,2,0
87,5,1,12,122,52,1,1,825.0,0,1,2,0
87,5,1,12,122,52,5,1,1780.0,0,1,1,1
87,5,1,12,122,52,1,1,1000.0,0,1,2,0
87,5,1,12,122,52,1,1,2550.0,0,1,2,0
87,5,1,12,122,52,2,0,1000.0,0,1,1,1
87,5,1,12,122,52,1,1,2040.0,0,1,2,0
87,5,1,12,122,52,2,1,1311.57,0,1,1,1
87,5,1,12,122,52,1,2,4800.0,0,1,2,0
87,5,1,13,392,307,11,1,2100.0,0,1,1,1
87,5,1,12,122,52,5,1,1810.0,0,1,1,1
87,5,1,12,122,52,1,1,1560.0,0,1,2,0
87,5,1,12,122,52,2,2,6000.0,0,1,1,1
87,5,1,12,122,52,2,0,4000.0,0,0,1,1
87,5,1,12,122,52,2,2,448740.0,4,1,1,1
87,5,1,12,122,52,2,0,100.0,0,0,1,1
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1200.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,0,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1200.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1200.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1200.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1200.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,2,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,366,451,1,2,1500.0,0,1,2,0
87,5,1,12,122,52,1,2,9600.0,0,1,2,0
87,5,1,13,392,307,1,2,6000.0,0,1,2,0
87,5,1,12,122,52,2,1,496.0,0,1,1,1
87,5,1,12,122,52,1,1,120.0,0,1,2,0
87,5,1,12,122,52,1,1,1250.0,0,1,2,0
87,5,1,12,122,52,1,1,1560.0,0,1,2,0
87,5,2,12,361,231,1,1,1600.0,0,1,2,0
87,5,2,12,361,231,1,1,1430.0,0,1,2,0
87,5,2,12,361,231,1,1,910.0,0,1,2,0
87,5,2,12,361,231,2,2,5800.0,0,1,1,1
87,5,1,12,122,52,1,1,2050.0,0,1,2,0
87,5,1,12,122,52,5,1,223.44,0,1,1,1
87,5,1,12,122,52,5,1,1609.0,0,1,1,1
87,5,1,12,122,52,2,1,9.53,0,1,1,1
87,5,1,12,366,451,1,1,500.0,0,1,2,0
87,5,1,12,361,407,2,2,37468.0,1,1,1,1
87,5,1,12,122,52,1,1,1290.0,0,1,2,0
87,5,1,12,122,52,1,1,3085.0,0,1,2,0
87,5,1,12,122,52,1,1,400.0,0,1,2,0
87,5,1,12,122,52,1,1,4600.0,0,1,2,0
87,5,1,12,122,52,1,1,500.0,0,1,2,0
87,5,1,12,122,52,1,1,3455.0,0,1,2,0
87,5,1,13,392,307,1,1,2445.0,0,1,2,0
87,5,1,12,122,52,1,1,2780.0,0,1,2,0
87,5,1,12,122,52,5,1,1255.48,0,1,1,1
87,5,1,12,122,52,1,1,1080.0,0,1,2,0
87,5,1,13,392,307,1,1,2080.0,0,1,2,0
87,5,1,12,122,52,2,1,523.1,0,1,1,1
87,5,1,12,122,52,1,1,270.5,0,1,2,0
87,5,1,12,122,52,1,1,500.0,0,1,2,0
87,5,1,12,122,52,1,1,1770.0,0,1,2,0
87,5,1,12,122,52,1,1,450.0,0,1,2,0
87,5,1,12,122,52,1,1,680.0,0,1,2,0
87,5,1,12,122,52,2,1,167.89,0,1,1,3
87,5,1,12,122,52,2,2,44000.0,1,1,1,1
87,5,1,12,122,52,1,1,1770.0,0,1,2,0
87,5,1,12,122,52,1,1,100.0,0,1,2,0
87,5,1,12,122,52,0,0,15000.0,0,0,6,0
87,5,1,12,122,52,5,1,540.0,0,1,1,1
87,5,1,12,122,52,1,1,500.0,0,1,2,0
87,5,1,12,122,52,1,1,2500.0,0,1,2,0
87,5,1,12,122,52,5,1,4750.0,0,1,1,1
87,5,1,13,392,307,1,1,210.0,0,1,2,0
87,5,1,12,122,52,2,2,35000.0,1,1,1,1
87,5,1,12,122,52,2,0,4000.0,0,0,1,3
87,5,1,12,122,52,2,1,139.0,0,1,1,1
87,5,1,12,122,52,1,1,420.0,0,1,2,0
87,5,1,12,122,52,1,1,520.0,0,1,2,0
87,5,1,12,122,52,1,1,170.0,0,1,2,0
87,5,1,12,122,52,5,1,325.35,0,1,1,1
87,5,1,12,122,52,1,1,2260.9,0,1,2,0
87,5,1,12,122,52,2,0,1000.0,0,1,1,1
87,5,1,12,122,52,1,1,210.0,0,1,2,0
87,5,1,12,122,52,1,1,245.0,0,1,2,0
87,5,1,12,122,52,1,1,2400.0,0,1,2,0
87,5,1,12,122,52,1,1,1050.0,0,1,2,0
87,5,1,12,122,52,1,1,6030.0,0,1,2,0
87,5,1,12,122,52,1,1,175.0,0,1,2,0
87,5,1,12,122,52,1,1,300.0,0,1,2,0
87,5,1,12,122,52,2,2,12000.0,0,1,1,1
87,5,1,12,122,52,1,1,250.0,0,1,2,0
87,5,1,12,122,52,1,1,2660.0,0,1,2,0
87,5,1,12,122,52,1,2,10800.0,0,1,2,0
87,5,1,12,122,52,1,1,2080.0,0,1,2,0
87,5,1,12,122,52,5,1,702.0,0,1,1,1
87,5,1,12,122,52,2,2,104688.0,4,1,1,1
87,5,1,12,122,52,5,1,948.0,0,1,1,1
87,5,1,12,122,52,1,2,6000.0,0,1,2,0
87,5,1,12,122,52,2,2,33000.0,1,1,1,1
87,5,1,12,122,52,5,2,4400.0,1,0,1,1
87,5,1,12,122,52,5,2,97600.0,1,2,1,1
87,5,1,12,122,52,5,2,199500.0,1,0,1,1
87,5,1,12,122,52,1,1,500.0,0,1,2,0
87,5,1,12,122,52,1,1,1495.0,0,1,2,0
87,5,1,12,122,52,2,2,12000.0,0,2,1,1
87,5,1,13,392,307,2,2,40250.0,1,1,1,1
87,5,1,12,122,52,1,1,3270.0,0,1,2,0
87,5,2,12,361,231,1,2,18000.0,0,0,2,0
87,5,2,12,361,231,1,1,3700.0,0,1,2,0
87,5,2,12,361,231,1,1,2000.0,0,1,2,0
87,5,2,12,361,231,5,1,2300.0,0,1,1,1
87,5,2,12,361,231,1,1,525.0,0,1,2,0
87,5,2,12,361,231,1,1,2435.0,0,1,2,0
87,5,2,12,361,231,1,1,650.0,0,1,2,0
87,5,2,12,361,231,1,1,2900.0,0,1,2,0
87,5,2,12,361,231,1,1,3120.0,0,1,2,0
87,5,2,12,361,231,1,1,315.0,0,1,2,0
87,5,2,12,361,231,1,1,2080.0,0,1,2,0
87,5,2,12,361,231,1,1,4700.0,0,1,2,0
87,5,2,12,361,231,1,1,4500.0,0,1,2,0
87,5,2,12,361,231,1,2,2080.0,0,1,2,0
87,5,2,12,361,231,1,1,7585.0,0,1,2,0
87,5,2,12,361,231,5,1,610.05,0,1,1,1
87,5,2,12,361,231,1,1,580.0,0,1,2,0
87,5,2,12,361,231,1,1,2080.0,0,1,2,0
87,5,2,12,361,231,1,1,2080.0,0,1,2,0
87,5,2,12,361,231,1,1,2000.0,0,1,2,0
87,5,2,12,361,231,2,1,3125.0,0,1,1,1
87,5,2,12,361,231,2,0,10000.0,0,0,1,1
87,5,2,12,361,231,2,2,86000.0,1,1,1,1
87,5,2,12,361,231,2,2,138000.0,1,1,1,1
87,5,2,12,361,231,1,1,2790.0,0,1,2,0
87,5,2,12,361,231,1,1,11850.0,0,1,2,0
87,5,2,12,361,231,5,1,500.0,0,1,1,1
87,5,2,12,361,231,5,1,1868.0,0,1,1,1
87,5,2,12,361,231,5,1,8517.9,0,1,1,1
87,5,2,12,361,231,1,1,1100.0,0,1,2,0
87,5,2,12,361,231,1,2,2500.0,0,1,2,0
87,5,2,12,361,231,0,0,2000000.0,0,0,6,0
87,5,2,12,361,403,0,0,8500000.0,0,0,6,0
87,5,2,12,365,401,0,0,1800000.0,0,0,6,0
87,5,2,12,361,231,2,0,2000.0,0,1,1,1
87,5,2,12,361,403,3,0,300000.0,0,1,1,1
87,5,2,12,361,231,2,1,24.99,0,1,1,1
87,5,2,12,361,231,1,1,175.0,0,1,2,0
87,5,2,12,361,231,1,1,350.0,0,1,2,0
87,5,2,12,361,231,1,1,350.0,0,1,2,0
87,5,2,12,361,231,1,1,8880.0,0,1,2,0
87,5,2,12,361,231,1,1,2500.0,0,1,2,0
87,5,2,12,361,231,1,1,800.0,0,1,2,0
87,5,2,12,361,231,5,1,8461.0,0,1,1,1
87,5,2,12,361,231,1,2,9360.0,0,1,2,0
87,5,2,12,361,231,1,1,3000.0,0,1,2,0
87,5,2,12,361,231,5,1,1755.0,0,1,1,1
87,5,2,12,361,231,1,1,800.0,0,1,2,0
87,5,2,12,361,231,1,1,6030.0,0,1,2,0
87,5,2,12,361,231,1,1,1565.0,0,1,2,0
87,5,2,12,361,231,1,1,210.0,0,1,2,0
87,5,2,12,361,231,4,1,17505.83,0,1,1,1
87,5,2,12,361,231,2,1,1874.69,0,1,1,1
87,5,2,12,361,231,2,1,199.58,0,1,1,1
87,5,2,12,361,231,1,1,700.0,0,1,2,0
87,5,2,12,361,231,2,1,523.0,0,1,1,1
87,5,2,12,361,231,2,1,24.99,0,1,1,1
87,5,2,12,361,231,2,1,24.99,0,1,1,1
87,5,2,12,361,231,2,1,135.67,0,1,1,1
87,5,2,12,361,231,2,2,25600.0,1,1,1,1
87,5,2,12,361,231,4,1,1645.0,0,1,2,0
87,5,2,12,361,231,2,0,40000.0,0,1,1,1
87,5,2,12,361,231,5,1,4415.0,0,1,1,1
